1.5   59.2940271262334   59.1122342666747   0.181792859558648   0.180815991648227   0.060271997216076
3.5   59.1803285083193   59.1427027276822   0.037625780637157   0.33182402666425   0.047403432380607
5.5   59.1491283796505   59.1292581196273   0.019870260023268   0.427854509994552   0.038895864544959
7.5   59.1345446967322   59.1153731112584   0.019171585473792   0.48235377670973   0.032156918447315
9.5   59.1261407191906   59.1075953411231   0.01854537806755   0.523178302012273   0.027535700105909
11.5   59.120676438808   59.1033042308487   0.017372207959312   0.559073586311031   0.024307547230915
13.5   59.1168375091659   59.1007901531065   0.016047356059453   0.59249695003538   0.021944331482792
15.5   59.1139919245059   59.0992205751357   0.014771349370264   0.624244610536268   0.020136922920525
17.5   59.1117980187619   59.0981854046548   0.01361261410711   0.654644070533717   0.018704116300963

