1.1 2.6398829783300584 0.11689499236479461
2.1 2.706574218148748 0.05020375254610476
3.1 2.735319003213529 0.02145896748132392
4.1 2.751455365047354 0.005322605647498868
5.1 2.7607869378742453 0.004008967179392364
6.1 2.7655219644400186 0.008743993745165657
7.1 2.767286270852229 0.010508300157376027
8.1 2.7674840621496815 0.010706091454828481
9.1 2.7671481223928027 0.010370151697949748
10.1 2.766304388275929 0.009526417581076085
11.1 2.7653056147556945 0.0085276440608415
12.1 2.764264819905564 0.007486849210711188
13.1 2.76331828120184 0.0065403105069870016
14.1 2.7624322188812402 0.005654248186387267
15.1 2.7616342905234212 0.004856319828568267
16.1 2.7609247596022906 0.004146788907437582
17.1 2.760299954880755 0.003521984185902216
18.1 2.7597505223397065 0.0029725516448535494
19.1 2.759268700131841 0.002490729436988026
20.1 2.7588463440924316 0.0020683733975785934
21.1 2.7584761973004097 0.0016982266055567408
22.1 2.758151555357366 0.0013735846625131387
23.1 2.7578665165750427 0.0010885458801896952
24.1 2.7576159455464984 0.0008379748516453844
25.1 2.7573953730024083 0.0006174023075553592
26.1 2.7572009435907257 0.0004229728958726753
27.1 2.7570293239111603 0.0002513532163073151
#28.1 6.743951417637181e-13 2.7567779706941784
#29.1 2.7567434081350393 3.456255981371115e-05
30.1 2.756624488119314 0.00015348257553915445
31.1 2.7565190255078913 0.0002589451869616788
