1.5 3.939124939903211 -0.05839526563533943 -0.09465421097291435 2.6770280914319007 0.19460863814110707
3.5 3.887350064789234 0.027953685573322142 -0.009818667623696034 2.762237457844444 0.06868975310744661
5.5 3.8459899726226876 -0.01438520940622669 0.02920057349771684 2.7842926296332426 0.04869077958804224
7.5 3.901391211147282 0.004989091802082922 -0.0004205702811956603 2.7951621107977975 0.044345640759252465
9.5 3.8481905650477124 0.001883257667663505 -0.0170891053730921 2.801843450256895 0.029866529837420986
11.5 3.8857994331229784 -0.0059819582753086395 0.003353408707878573 2.8057873432523417 0.025078012857085375
13.5 3.8666643167054615 0.007598201427732892 0.011242194689743103 2.8087159652375426 0.01705310813282199
15.5 3.86699404322461 -0.006943872597154962 -0.004872348134857455 2.8109478685399725 0.010894602518290244
17.5 3.8802883032755 0.004700118099016383 -0.007840018942927483 2.81274631152801 0.020723367058072047
19.5 3.8591993373774915 -0.0017706018130859238 0.0053474996290666646 2.8140381506090497 0.007500903947804068
21.5 3.8807293145865422 -0.0011335234224341762 0.005192629905153063 2.815063520466964 0.017192113929199185
23.5 3.864130906506963 0.003217591438501649 -0.00563052950341982 2.816107915687129 0.009549815074589622
25.5 3.8720361568777975 -0.004200749856424743 -0.0033343183410399053 2.816872614889083 0.009437194155226376
27.5 3.8733817270255844 0.0038810561736269734 0.005393322840417377 2.817492757757708 0.01186299219796395
29.5 3.8642496046662647 -0.0026668253718477087 0.001632866588823082 2.8180576835489797 0.0
