1.5   3.06073190823801   2.76475396833105   0.295977939906954   0.822688680245454   0.274229560081818
3.5   2.88513981190699   2.79220883468706   0.092930977219925   1.44077079593574   0.205824399419392
5.5   2.83861981546939   2.81035099103456   0.028268824434828   2.15449818245208   0.195863471132007
7.5   2.81685614674926   2.81085278413877   0.006003362610491   2.7622076209393   0.184147174729287
9.5   2.80405200127992   2.80326738855258   0.000784612727337   3.20473338457971   0.168670178135774
11.5   2.79564642249651   2.79452062938616   0.001125793110345   3.51890417801065   0.15299583382655
13.5   2.7897459596228   2.78699296103791   0.002752998584896   3.74953383419235   0.138871623488606
15.5   2.78539437851172   2.78105656243347   0.004337816078247   3.92806465776172   0.126711763153604
17.5   2.78205866329691   2.77649321034461   0.005565452952301   4.07402769530032   0.116400791294295
19.5   2.77942183748061   2.77299198399105   0.006429853489556   4.19918944552733   0.107671524244291
21.5   2.77728524900292   2.77028472981232   0.007000519190601   4.31064119088454   0.100247469555454
23.5   2.77551868769796   2.7681670617934   0.007351625904554   4.41274178453643   0.093888123075243
25.5   2.7740334592964   2.76648936641777   0.007544092878627   4.50823071773232   0.08839668073985
27.5   2.77276712729398   2.76514326121747   0.007623866076506   4.59887211172986   0.083615856576907
29.5   2.77167448276725   2.76405004516118   0.007624437606073   4.68583018483108   0.079420850590357

