1.5   3.06073190823801   2.76475396833105   0.295977939906954   0.822688680245454   0.274229560081818
3.5   2.88492393342383   2.78226212379973   0.102661809624107   1.38126281037266   0.197323258624665
5.5   2.83779875189197   2.77871285142901   0.059085900462961   1.80544315584577   0.164131195985979
7.5   2.81592130658393   2.77129809869433   0.044623207889596   2.07710896310767   0.138473930873845
9.5   2.80333389613012   2.76628132735577   0.03705256877435   2.27832190339477   0.119911679126041
11.5   2.79516310458671   2.76327131627546   0.031891788311257   2.44880290059441   0.106469691330192
13.5   2.7894319846907   2.76142525149867   0.02800673319203   2.60321024795854   0.096415194368835
15.5   2.78518971415204   2.7602406063174   0.024949107834643   2.74734459067643   0.088624019054079
17.5   2.7819227609415   2.75944533369531   0.022477427246187   2.88387323691698   0.082396378197628

