0.1 2.7576672065525463 1.075700544831527 1.6819666617210192
2.1 2.7576672065525463 2.7826032065654944 0.024936000012948156
4.1 2.7576672065525463 2.7673671037968064 0.009699897244260125
6.1 2.7576672065525463 2.7629779060398345 0.00531069948728824
8.1 2.7576672065525463 2.761049035831195 0.00338182927864894
10.1 2.7576672065525463 2.7600123851071015 0.002345178554555183
12.1 2.7576672065525463 2.759382784148507 0.0017155775959607489
14.1 2.7576672065525463 2.7589706725327225 0.0013034659801762771
16.1 2.7576672065525463 2.7586809228358673 0.0010137162833210311
18.1 2.7576672065525463 2.7585135833674244 0.0008463768148780915
20.1 2.7576672065525463 2.7583312845339933 0.0006640779814470754
22.1 2.7576672065525463 2.7581465788302344 0.0004793722776881282
24.1 2.7576672065525463 2.7581101311961627 0.0004429246436163936
26.1 2.7576672065525463 2.7580366534565965 0.0003694469040502746
28.1 2.7576672065525463 2.757878094033554 0.0002108874810078376
30.1 2.7576672065525463 2.7579435047424994 0.00027629818995311695
32.1 2.7576672065525463 2.757900823906698 0.00023361735415194929
34.1 2.7576672065525463 2.7578668636262087 0.00019965707366242924
36.1 2.7576672065525463 2.7578387230905443 0.0001715165379980732
38.1 2.7576672065525463 2.757815018408956 0.00014781185640977412
40.1 2.7576672065525463 2.7577949176781122 0.00012771112556597686
42.1 2.7576672065525463 2.757777796981859 0.00011059042931282903
44.1 2.7576672065525463 2.7577630830693827 9.587651683640175e-05
46.1 2.7576672065525463 2.757750401989672 8.319543712564936e-05
48.1 2.7576672065525463 2.757739434828035 7.22282754885839e-05
50.1 2.7576672065525463 2.75773017244254 6.296588999354924e-05
52.1 2.7576672065525463 2.757722029529231 5.4822976684576474e-05
