1.5 59.09676471071875 59.11223426667473 0.015469555955981207
3.5 59.09676471071875 59.178900999723595 0.08213628900484338
5.5 59.09676471071875 59.24986608036428 0.15310136964552612
7.5 59.09676471071875 59.2894584245174 0.19269371379864708
9.5 59.09676471071875 59.29691199120081 0.20014728048205654
11.5 59.09676471071875 59.28517201203962 0.18840730132086492
13.5 59.09676471071875 59.265431493019065 0.1686667823003134
15.5 59.09676471071875 59.24410647958245 0.1473417688636971
17.5 59.09676471071875 59.224138540275256 0.1273738295565039
19.5 59.09676471071875 59.2065715901028 0.10980687938404543
21.5 59.09676471071875 59.19156172193334 0.09479701121458817
23.5 59.09676471071875 59.17890099984186 0.08213628912310611
25.5 59.09676471071875 59.168267793849054 0.07150308313030251
27.5 59.09676471071875 59.159333802547685 0.06256909182893367
29.5 59.09676471071875 59.1518047349235 0.05504002420475018
31.5 59.09676471071875 59.14543133205872 0.048666621339968685
33.5 59.09676471071875 59.14000816712867 0.043243456409918224
35.5 59.09676471071875 59.13536812554349 0.03860341482474183
37.5 59.09676471071875 59.13137597373051 0.03461126301176165
39.5 59.09676471071875 59.12792236798749 0.03115765726873576
41.5 59.09676471071875 59.1249187393299 0.028154028611147908
43.5 59.09676471071875 59.12229310469793 0.025528393979179498
45.5 59.09676471071875 59.11998670976938 0.023221999050626607
47.5 59.09676471071875 59.117951366649514 0.0211866559307623
49.5 59.09676471071875 59.116147352765154 0.019382642046402054
51.5 59.09676471071875 59.11454175368024 0.017777042961490963
53.5 59.09676471071875 59.11310715551635 0.016342444797601274
55.5 59.09676471071875 59.11182060921332 0.015055898494566122
57.5 59.09676471071875 59.110662807894926 0.013898097176173962
59.5 59.09676471071875 59.10961743102999 0.012852720311236965
